"x" "y" "c"
-1.13822676568346 -0.829112377386934 0.999499874937461
0.439664267560776 -1.83770514055962e-20 -0.999499874937461
-0.275282187096972 1.98390386678894 0.999499874937461
0.443041620208316 0.0111660458052542 -0.999499874937461
0.446134695752254 0.0225022217450376 -0.999499874937461
0.448937100825386 0.0340011997612494 -0.999499874937461
0.451442631264409 0.0456554371600647 -0.999499874937461
0.453645278829295 0.0574571815527199 -0.999499874937461
0.455539237793575 0.0693984759992568 -0.999499874937461
0.411022760287629 -1.52514723028766 0.999499874937461
-1.44679937261031 1.50628888513725 0.999499874937461
0.45711891139965 0.0814711643518151 -0.999499874937461
0.458378918173268 0.0936668967939007 -0.999499874937461
-1.08074517959121 -0.919563259354759 0.999499874937461
0.459314098091427 0.105977135571886 -0.999499874937461
0.459919518598066 0.118393160914832 -0.999499874937461
0.46019048046199 0.130906077138559 -0.999499874937461
-1.29976216484319 -0.405380576100799 0.999499874937461
-1.52558693841409 1.43633262891795 0.999499874937461
0.460122523471621 0.143506818929741 -0.999499874937461
0.459711431961216 0.15618615780562 -0.999499874937461
-0.868607723309856 1.85066704756348 0.999499874937461
0.458953240163398 0.168934708744813 -0.999499874937461
-1.25454447687658 0.289459937457539 0.999499874937461
-1.27542323270946 -0.506283895885411 0.999499874937461
-0.722693044711936 -1.27962214742873 0.999499874937461
1.7586570702431 -6.47790850982667e-16 0.999499874937461
0.457844237382885 0.181742936984506 -0.999499874937461
0.456380972986465 0.194601164979198 -0.999499874937461
0.597800414181052 1.84460650976977 0.999499874937461
-2.17322382957518 0.21978315097985 0.999499874937461
0.454560261204437 0.207499579515999 -0.999499874937461
0.452379185738758 0.220428238981376 -0.999499874937461
-0.674283392744185 1.91542230041697 0.999499874937461
0.449835104173404 0.233377080774046 -0.999499874937461
0.446925652182516 0.246335928858671 -0.999499874937461
0.443648747532069 0.259294501454761 -0.999499874937461
-0.103540326164448 -0.629784892356489 0.999499874937461
0.440002593870952 0.272242418855195 -0.999499874937461
0.435985684307499 0.285169211368541 -0.999499874937461
0.431596804767679 0.298064327379305 -0.999499874937461
0.413115365509302 1.90922986813727 0.999499874937461
0.426835037131297 0.3109171415201 -0.999499874937461
0.421699762142721 0.323716962949608 -0.999499874937461
0.416190662092842 0.336453043730139 -0.999499874937461
0.779229961716274 -0.286824397581122 0.999499874937461
-0.46019048046199 -0.130906077138559 0.999499874937461
0.175046076278018 1.06471921028224 0.999499874937461
0.41030772326912 0.349114587298456 -0.999499874937461
0.404051238170727 0.361690757023452 -0.999499874937461
0.397421807486023 0.37417068484417 -0.999499874937461
1.7637758616842 0.178374731230021 0.999499874937461
-0.624973160280188 1.92845226021385 0.999499874937461
0.390420341829749 0.386543479981615 -0.999499874937461
0.277073378586752 1.0281126418457 0.999499874937461
0.38304806323747 0.39879823771762 -0.999499874937461
-0.356028062037327 -1.46649363076239 0.999499874937461
